_id,_labels,Ensembl,diseaseID,drugID,gene_count,id,name,ncbiID,source,subcellular_loc,_start,_end,_type,score,source.1,type,atcClassification,class,uniprotID
20811,:Protein,ENSG00000152413,,,,ENSG00000152413,HOMER1,9456,BridgeDB,,,,,,,,,,
20812,:Disease,,C0237123,,,C0237123,Alcohol or Other Drugs use,,DisGeNET,,,,,,,,,,
20813,:Disease,,C0018524,,,C0018524,Hallucinations,,DisGeNET,,,,,,,,,,
20814,:Disease,,C0029226,,,C0029226,"Hallucinations, Organic",,DisGeNET,,,,,,,,,,
20815,:Disease,,C0233759,,,C0233759,"Hallucinations, Elementary",,DisGeNET,,,,,,,,,,
20816,:Disease,,C0233762,,,C0233762,"Hallucinations, Auditory",,DisGeNET,,,,,,,,,,
20817,:Disease,,C0233763,,,C0233763,"Hallucinations, Visual",,DisGeNET,,,,,,,,,,
20818,:Disease,,C0233765,,,C0233765,"Hallucinations, Olfactory",,DisGeNET,,,,,,,,,,
20819,:Disease,,C0233766,,,C0233766,"Hallucinations, Gustatory",,DisGeNET,,,,,,,,,,
20820,:Disease,,C0233767,,,C0233767,"Hallucinations, Tactile",,DisGeNET,,,,,,,,,,
20821,:Disease,,C0233773,,,C0233773,"Hallucinations, Hypnagogic",,DisGeNET,,,,,,,,,,
20822,:Disease,,C0233774,,,C0233774,"Hallucinations, Somatic",,DisGeNET,,,,,,,,,,
20823,:Disease,,C0233775,,,C0233775,"Hallucinations, Mood Congruent",,DisGeNET,,,,,,,,,,
20824,:Disease,,C0233776,,,C0233776,"Hallucinations, Mood Incongruent",,DisGeNET,,,,,,,,,,
20825,:Disease,,C0235153,,,C0235153,"Hallucinations, Sensory",,DisGeNET,,,,,,,,,,
20826,:Disease,,C0424068,,,C0424068,Verbal auditory hallucinations,,DisGeNET,,,,,,,,,,
20827,:Disease,,C0424071,,,C0424071,"Hallucinations, Visual, Unformed",,DisGeNET,,,,,,,,,,
20828,:Disease,,C0424072,,,C0424072,"Hallucinations, Visual, Formed",,DisGeNET,,,,,,,,,,
20829,:Disease,,C0424082,,,C0424082,"Hallucinations, Hypnapompic",,DisGeNET,,,,,,,,,,
20830,:Disease,,C0424083,,,C0424083,"Hallucinations, Dissociative",,DisGeNET,,,,,,,,,,
20831,:Disease,,C0544668,,,C0544668,"Hallucinations, Kinesthetic",,DisGeNET,,,,,,,,,,
20832,:Disease,,C0563608,,,C0563608,"Hallucinations, Formed, of People",,DisGeNET,,,,,,,,,,
20833,:Disease,,C0563661,,,C0563661,"Hallucinations, Reflex",,DisGeNET,,,,,,,,,,
20834,:Disease,,C0751175,,,C0751175,Hallucination of Body Sensation,,DisGeNET,,,,,,,,,,
20835,:Disease,,C0751176,,,C0751176,"Hallucinations, Internal Body Sensation",,DisGeNET,,,,,,,,,,
20891,:Protein,ENSG00000134709,,,,ENSG00000134709,HOOK1,51361,BridgeDB,,,,,,,,,,
20898,:Protein,ENSG00000120075,,,,ENSG00000120075,HOXB5,3215,BridgeDB,,,,,,,,,,
20900,:Protein,ENSG00000172789,,,,ENSG00000172789,HOXC5,3222,BridgeDB,,,,,,,,,,
20902,:Protein,ENSG00000173083,,,,ENSG00000173083,HPSE,10855,BridgeDB,,,,,,,,,,
20903,:Disease,,C0027720,,,C0027720,Nephrosis,,DisGeNET,,,,,,,,,,
20904,:Disease,,C0349217,,,C0349217,"Depressive episode, unspecified",,DisGeNET,,,,,,,,,,
20919,:Protein,ENSG00000196639,,,,ENSG00000196639,HRH1,3269,BridgeDB,,,,,,,,,,
20920,:Disease,,C0035455,,,C0035455,Rhinitis,,DisGeNET,,,,,,,,,,
20921,:Disease,,C0033774,,,C0033774,Pruritus,,DisGeNET,,,,,,,,,,
20922,:Disease,,C2607914,,,C2607914,Allergic rhinitis (disorder),,DisGeNET,,,,,,,,,,
20923,:Disease,,C0038587,,,C0038587,Substance Withdrawal Syndrome,,DisGeNET,,,,,,,,,,
20924,:Disease,,C0086189,,,C0086189,Drug Withdrawal Symptoms,,DisGeNET,,,,,,,,,,
20925,:Disease,,C0087169,,,C0087169,Withdrawal Symptoms,,DisGeNET,,,,,,,,,,
20931,:Drug,,,DB13679,,CHEMBL1201353,DEXCHLORPHENIRAMINE,,OpenTargets,,,,,,,,"R06AB52,R06AB,R06A,R06,R,Drug;R06AB02,R06AB,R06A,R06,R,Drug",,
20932,:Drug,,,DB00341,,CHEMBL1000,CETIRIZINE,,OpenTargets,,,,,,,,"S01GX12,S01GX,S01G,S01,S,Drug;R06AE07,R06AE,R06A,R06,R,Drug",,
20933,:Drug,,,DB00972,,CHEMBL639,AZELASTINE,,OpenTargets,,,,,,,,"R06AX19,R06AX,R06A,R06,R,Drug;S01GX07,S01GX,S01G,S01,S,Drug;R01AC03,R01AC,R01A,R01,R,Drug",,
20935,:Drug,,,DB06282,,CHEMBL1201191,LEVOCETIRIZINE,,OpenTargets,,,,,,,,"R06AE09,R06AE,R06A,R06,R,Drug",,
20936,:Drug,,,DB00985,,CHEMBL1200406,DIMENHYDRINATE,,OpenTargets,,,,,,,,"R06AA11,R06AA,R06A,R06,R,Drug",,
20937,:Drug,,,DB00283,,CHEMBL1626,CLEMASTINE,,OpenTargets,,,,,,,,"D04AA14,D04AA,D04A,D04,D,Drug;R06AA54,R06AA,R06A,R06,R,Drug;R06AA04,R06AA,R06A,R06,R,Drug",,
20938,:Drug,,,DB01069,,CHEMBL643,PROMETHAZINE,,OpenTargets,,,,,,,,"R06AD52,R06AD,R06A,R06,R,Drug;D04AA10,D04AA,D04A,D04,D,Drug;V03AB05,V03AB,V03A,V03,V,Drug;R06AD02,R06AD,R06A,R06,R,Drug",,
20939,:Drug,,,DB00557,,CHEMBL896,HYDROXYZINE,,OpenTargets,,,,,,,,"N05BB01,N05BB,N05B,N05,N,Drug;N05BB51,N05BB,N05B,N05,N,Drug",,
20940,:Drug,,,DB01246,,CHEMBL829,METHYLPROMAZINE,,OpenTargets,,,,,,,,"R06AD01,R06AD,R06A,R06,R,Drug",,
20941,:Drug,,,DB00748,,CHEMBL864,CARBINOXAMINE,,OpenTargets,,,,,,,,"R06AA08,R06AA,R06A,R06,R,Drug",,
20944,:Drug,,,DB06766,,CHEMBL1201747,ALCAFTADINE,,OpenTargets,,,,,,,,"S01GX11,S01GX,S01G,S01,S,Drug",,
20945,:Drug,,,DB11591,,CHEMBL1742423,BILASTINE,,OpenTargets,,,,,,,,"S01GX13,S01GX,S01G,S01,S,Drug;R06AX29,R06AX,R06A,R06,R,Drug",,
20946,:Drug,,,DB00950,,CHEMBL914,FEXOFENADINE,,OpenTargets,,,,,,,,"R06AX26,R06AX,R06A,R06,R,Drug",,
20947,:Drug,,,DB00768,,CHEMBL1189432,OLOPATADINE,,OpenTargets,,,,,,,,"S01GX09,S01GX,S01G,S01,S,Drug;R01AC08,R01AC,R01A,R01,R,Drug",,
20953,:Protein,ENSG00000134489,,,,ENSG00000134489,HRH4,59340,BridgeDB,,,,,,,,,,
20955,:Drug,,,DB12522,,CHEMBL3301609,TOREFORANT,,OpenTargets,,,,,,,,Drug,,
20956,:Drug,,,DB15027,,CHEMBL1915540,ADRIFORANT,,OpenTargets,,,,,,,,Drug,,
20971,:Protein,ENSG00000122254,,,,ENSG00000122254,HS3ST2,9956,BridgeDB,,,,,,,,,,
20975,:Protein,ENSG00000170509,,,,ENSG00000170509,HSD17B13,345275,BridgeDB,,,,,,,,,,
20978,:Protein,ENSG00000203855,,,,ENSG00000203855,HSD3BP4,,BridgeDB,,,,,,,,,,
20979,:Protein,ENSG00000044574,,,,ENSG00000044574,HSPA5,3309,BridgeDB,,,,,,,,,,
20980,:Disease,,C1846707,,,C1846707,SPINOCEREBELLAR ATAXIA 17,,DisGeNET,,,,,,,,,,
20981,:Disease,,C0003949,,,C0003949,Asbestosis,,DisGeNET,,,,,,,,,,
20982,:Disease,,C2930617,,,C2930617,Pulmonary Fibrosis - from Asbestos Exposure,,DisGeNET,,,,,,,,,,
21003,:Protein,ENSG00000173110,,,,ENSG00000173110,HSPA6,3310,BridgeDB,,,,,,,,,,
21009,:Protein,ENSG00000225217,,,,ENSG00000225217,HSPA7,,BridgeDB,,,,,,,,,,
21010,:Protein,ENSG00000260325,,,,ENSG00000260325,HSPB9,94086,BridgeDB,,,,,,,,,,
21011,:Protein,ENSG00000120694,,,,ENSG00000120694,HSPH1,10808,BridgeDB,,,,,,,,,,
21018,:Protein,ENSG00000166736,,,,ENSG00000166736,HTR3A,3359,BridgeDB,,,,,,,,,,
21019,:Disease,,C0687132,,,C0687132,heavy drinking,,DisGeNET,,,,,,,,,,
21027,:Drug,,,DB11699,,CHEMBL56564,TROPISETRON,,OpenTargets,,,,,,,,"A04AA03,A04AA,A04A,A04,A,Drug",,
21028,:Drug,,,DB01233,,CHEMBL86,METOCLOPRAMIDE,,OpenTargets,,,,,,,,"A03FA01,A03FA,A03F,A03,A,Drug",,
21029,:Drug,,,DB11675,,CHEMBL60889,MOSAPRIDE,,OpenTargets,,,,,,,,"A03FA09,A03FA,A03F,A03,A,Drug",,
21031,:Drug,,,DB00904,,CHEMBL46,ONDANSETRON,,OpenTargets,,,,,,,,"A04AA01,A04AA,A04A,A04,A,Drug",,
21032,:Drug,,,DB09290,,CHEMBL1643895,RAMOSETRON,,OpenTargets,,,,,,,,Drug,,
21035,:Drug,,,DB00377,,CHEMBL1189679,PALONOSETRON,,OpenTargets,,,,,,,,"A04AA55,A04AA,A04A,A04,A,Drug;A04AA05,A04AA,A04A,A04,A,Drug",,
21036,:Protein,ENSG00000178084,,,,ENSG00000178084,HTR3C,170572,BridgeDB,,,,,,,,,,
21037,:Drug,,,DB13256,,CHEMBL304902,CLOTHIAPINE,,OpenTargets,,,,,,,,"N05AH06,N05AH,N05A,N05,N,Drug",,
21038,:Drug,,,DB04832,,CHEMBL37744,ZIMELDINE,,OpenTargets,,,,,,,,"N06AB02,N06AB,N06A,N06,N,Drug",,
21039,:Drug,,,DB06288,,CHEMBL243712,AMISULPRIDE,,OpenTargets,,,,,,,,"N05AL05,N05AL,N05A,N05,N,Drug",,
21040,:Drug,,,DB01191,,CHEMBL248702,DEXFENFLURAMINE,,OpenTargets,,,,,,,,"A08AA04,A08AA,A08A,A08,A,Drug",,
21041,:Protein,ENSG00000169495,,,,ENSG00000169495,HTRA4,203100,BridgeDB,,,,,,,,,,
21043,:Protein,ENSG00000242028,,,,ENSG00000242028,HYPK,25764,BridgeDB,,,,,,,,,,
21044,:Protein,ENSG00000090339,,,,ENSG00000090339,ICAM1,3383,BridgeDB,,,,,,,,,,
21045,:Disease,,C0011884,,,C0011884,Diabetic Retinopathy,,DisGeNET,,,,,,,,,,
21046,:Disease,,C0282548,,,C0282548,Leukostasis,,DisGeNET,,,,,,,,,,
21047,:Disease,,C0032231,,,C0032231,Pleurisy,,DisGeNET,,,,,,,,,,
21048,:Disease,,C0042109,,,C0042109,Urticaria,,DisGeNET,,,,,,,,,,
21049,:Disease,,C0019284,,,C0019284,Diaphragmatic Hernia,,DisGeNET,,,,,,,,,,
21050,:Disease,,C0041948,,,C0041948,Uremia,,DisGeNET,,,,,,,,,,
21051,:Disease,,C0035235,,,C0035235,Respiratory Syncytial Virus Infections,,DisGeNET,,,,,,,,,,
21052,:Disease,,C0035309,,,C0035309,Retinal Diseases,,DisGeNET,,,,,,,,,,
21053,:Disease,,C0751956,,,C0751956,Acute Cerebrovascular Accidents,,DisGeNET,,,,,,,,,,
21054,:Disease,,C0021390,,,C0021390,Inflammatory Bowel Diseases,,DisGeNET,,,,,,,,,,
21068,:Protein,ENSG00000115738,,,,ENSG00000115738,ID2,3398,BridgeDB,,,,,,,,,,
21080,:Protein,ENSG00000148377,,,,ENSG00000148377,IDI2,91734,BridgeDB,,,,,,,,,,
21087,:Protein,ENSG00000137331,,,,ENSG00000137331,IER3,8870,BridgeDB,,,,,,,,,,
21088,:Disease,,C0162823,,,C0162823,"Dermatitis, Irritant",,DisGeNET,,,,,,,,,,
21094,:Protein,ENSG00000188483,,,,ENSG00000188483,IER5L,389792,BridgeDB,,,,,,,,,,
21095,:Protein,ENSG00000216490,,,,ENSG00000216490,IFI30,10437,BridgeDB,,,,,,,,,,
21100,:Protein,ENSG00000137965,,,,ENSG00000137965,IFI44,10561,BridgeDB,,,,,,,,,,
21101,:Protein,ENSG00000185436,,,,ENSG00000185436,IFNLR1,163702,BridgeDB,,,,,,,,,,
21110,:Protein,ENSG00000006652,,,,ENSG00000006652,IFRD1,3475,BridgeDB,,,,,,,,,,
21111,:Disease,,C1843884,,,C1843884,SPINOCEREBELLAR ATAXIA 18,,DisGeNET,,,,,,,,,,
21117,:Protein,ENSG00000128581,,,,ENSG00000128581,IFT22,64792,BridgeDB,,,,,,,,,,
21120,:Protein,ENSG00000159217,,,,ENSG00000159217,IGF2BP1,10642,BridgeDB,,,,,,,,,,
21133,:Protein,ENSG00000104365,,,,ENSG00000104365,IKBKB,3551,BridgeDB,,,,,,,,,,
21134,:Disease,,C4747743,,,C4747743,IMMUNODEFICIENCY 15B,,DisGeNET,,,,,,,,,,
21135,:Disease,,C0857007,,,C0857007,"Hyperbilirubinemia, Neonatal",,DisGeNET,,,,,,,,,,
21136,:Disease,,C1565885,,,C1565885,"Direct Hyperbilirubinemia, Neonatal",,DisGeNET,,,,,,,,,,
21137,:Disease,,C1565886,,,C1565886,"Indirect Hyperbilirubinemia, Neonatal",,DisGeNET,,,,,,,,,,
21138,:Disease,,C4748694,,,C4748694,IMMUNODEFICIENCY 15A,,DisGeNET,,,,,,,,,,
21139,:Disease,,C0271650,,,C0271650,Impaired glucose tolerance,,DisGeNET,,,,,,,,,,
21172,:Drug,,,DB05983,,CHEMBL1762621,BARDOXOLONE METHYL,,OpenTargets,,,,,,,,Drug,,
21175,:Protein,ENSG00000161405,,,,ENSG00000161405,IKZF3,22806,BridgeDB,,,,,,,,,,
21176,:Disease,,C0855095,,,C0855095,Small Lymphocytic Lymphoma,,DisGeNET,,,,,,,,,,
21177,:Disease,,C1868683,,,C1868683,"B-CELL MALIGNANCY, LOW-GRADE",,DisGeNET,,,,,,,,,,
21183,:Protein,ENSG00000115604,,,,ENSG00000115604,IL18R1,8809,BridgeDB,,,,,,,,,,
21197,:Protein,ENSG00000115594,,,,ENSG00000115594,IL1R1,3554,BridgeDB,,,,,,,,,,
21203,:Protein,ENSG00000115602,,,,ENSG00000115602,IL1RL1,9173,BridgeDB,,,,,,,,,,
21214,:Protein,ENSG00000091181,,,,ENSG00000091181,IL5RA,3568,BridgeDB,,,,,,,,,,
21219,:Protein,ENSG00000136244,,,,ENSG00000136244,IL6,3569,BridgeDB,,,,,,,,,,
21220,:Disease,,C0020437,,,C0020437,Hypercalcemia,,DisGeNET,,,,,,,,,,
21221,:Disease,,C0026141,,,C0026141,Milk-Alkali Syndrome,,DisGeNET,,,,,,,,,,
21222,:Disease,,C0032963,,,C0032963,"Pregnancy Complications, Cardiovascular",,DisGeNET,,,,,,,,,,
21223,:Disease,,C0025290,,,C0025290,Aseptic Meningitis,,DisGeNET,,,,,,,,,,
21224,:Disease,,C0239981,,,C0239981,Hypoalbuminemia,,DisGeNET,,,,,,,,,,
21225,:Disease,,C0017531,,,C0017531,Angiolymphoid hyperplasia,,DisGeNET,,,,,,,,,,
21226,:Disease,,C0019061,,,C0019061,Hemolytic-Uremic Syndrome,,DisGeNET,,,,,,,,,,
21227,:Disease,,C0014324,,,C0014324,Entamoebiasis,,DisGeNET,,,,,,,,,,
21228,:Disease,,C4316791,,,C4316791,Entamoeba histolytica Infection,,DisGeNET,,,,,,,,,,
21229,:Disease,,C0023281,,,C0023281,Leishmaniasis,,DisGeNET,,,,,,,,,,
21230,:Disease,,C0001925,,,C0001925,Albuminuria,,DisGeNET,,,,,,,,,,
21231,:Disease,,C0206698,,,C0206698,Cholangiocarcinoma,,DisGeNET,,,,,,,,,,
21232,:Disease,,C0345905,,,C0345905,Intrahepatic Cholangiocarcinoma,,DisGeNET,,,,,,,,,,
21233,:Disease,,C3805278,,,C3805278,Extrahepatic Cholangiocarcinoma,,DisGeNET,,,,,,,,,,
21234,:Disease,,C0004364,,,C0004364,Autoimmune Diseases,,DisGeNET,,,,,,,,,,
21235,:Disease,,C0020503,,,C0020503,"Hyperparathyroidism, Secondary",,DisGeNET,,,,,,,,,,
21236,:Disease,,C1368275,,,C1368275,Pigmented Basal Cell Carcinoma,,DisGeNET,,,,,,,,,,
21237,:Disease,,C4721806,,,C4721806,"Carcinoma, Basal Cell",,DisGeNET,,,,,,,,,,
21238,:Disease,,C0023891,,,C0023891,"Liver Cirrhosis, Alcoholic",,DisGeNET,,,,,,,,,,
21239,:Disease,,C0338715,,,C0338715,Drug-induced depressive state,,DisGeNET,,,,,,,,,,
21240,:Disease,,C0010246,,,C0010246,Coxsackievirus Infections,,DisGeNET,,,,,,,,,,
21241,:Disease,,C0027059,,,C0027059,Myocarditis,,DisGeNET,,,,,,,,,,
21242,:Disease,,C0869523,,,C0869523,Carditis,,DisGeNET,,,,,,,,,,
21243,:Disease,,C0151526,,,C0151526,Premature Birth,,DisGeNET,,,,,,,,,,
21244,:Disease,,C0018681,,,C0018681,Headache,,DisGeNET,,,,,,,,,,
21245,:Disease,,C0028838,,,C0028838,Ocular Headache,,DisGeNET,,,,,,,,,,
21246,:Disease,,C0423618,,,C0423618,Throbbing Headache,,DisGeNET,,,,,,,,,,
21247,:Disease,,C0423623,,,C0423623,Bilateral Headache,,DisGeNET,,,,,,,,,,
21248,:Disease,,C0474366,,,C0474366,Generalized Headache,,DisGeNET,,,,,,,,,,
21249,:Disease,,C0751186,,,C0751186,Orthostatic Headache,,DisGeNET,,,,,,,,,,
21250,:Disease,,C0751187,,,C0751187,Periorbital Headache,,DisGeNET,,,,,,,,,,
21251,:Disease,,C0751189,,,C0751189,Retro-Ocular Headache,,DisGeNET,,,,,,,,,,
21252,:Disease,,C0751190,,,C0751190,Sharp Headache,,DisGeNET,,,,,,,,,,
21253,:Disease,,C0751192,,,C0751192,Vertex Headache,,DisGeNET,,,,,,,,,,
21254,:Disease,,C0877781,,,C0877781,Hemicrania,,DisGeNET,,,,,,,,,,
21255,:Disease,,C0085655,,,C0085655,Polymyositis,,DisGeNET,,,,,,,,,,
21256,:Disease,,C0162668,,,C0162668,Megaconial Myopathies,,DisGeNET,,,,,,,,,,
21257,:Disease,,C0162669,,,C0162669,Pleoconial Myopathies,,DisGeNET,,,,,,,,,,
21258,:Disease,,C0162670,,,C0162670,Mitochondrial Myopathies,,DisGeNET,,,,,,,,,,
21259,:Disease,,C0263984,,,C0263984,Polymyositis Ossificans,,DisGeNET,,,,,,,,,,
21260,:Disease,,C0343755,,,C0343755,HIV Wasting Syndrome,,DisGeNET,,,,,,,,,,
21261,:Disease,,C0554591,,,C0554591,"Polymyositis, Idiopathic",,DisGeNET,,,,,,,,,,
21262,:Disease,,C0949496,,,C0949496,Luft Disease,,DisGeNET,,,,,,,,,,
21263,:Disease,,C0005138,,,C0005138,Berylliosis,,DisGeNET,,,,,,,,,,
21264,:Disease,,C2350873,,,C2350873,Beryllium Disease,,DisGeNET,,,,,,,,,,
21265,:Disease,,C0029458,,,C0029458,"Osteoporosis, Postmenopausal",,DisGeNET,,,,,,,,,,
21266,:Disease,,C0007772,,,C0007772,Intracranial Arteriovenous Malformation,,DisGeNET,,,,,,,,,,
21267,:Disease,,C0036220,,,C0036220,Kaposi Sarcoma,,DisGeNET,,,,,,,,,,
21268,:Disease,,C0751008,,,C0751008,"Intracranial Arteriovenous Malformation, Ruptured",,DisGeNET,,,,,,,,,,
21269,:Disease,,C0917804,,,C0917804,"Arteriovenous Malformations, Cerebral",,DisGeNET,,,,,,,,,,
21270,:Disease,,C1384600,,,C1384600,Systemic onset juvenile chronic arthritis,,DisGeNET,,,,,,,,,,
21271,:Disease,,C1858558,,,C1858558,"Rheumatoid Arthritis, Systemic Juvenile",,DisGeNET,,,,,,,,,,
21321,:Protein,ENSG00000145103,,,,ENSG00000145103,ILDR1,286676,BridgeDB,,,,,,,,,,
21322,:Disease,,C1864818,,,C1864818,"DEAFNESS, AUTOSOMAL RECESSIVE 42 (disorder)",,DisGeNET,,,,,,,,,,
21330,:Protein,ENSG00000148950,,,,ENSG00000148950,IMMP1L,196294,BridgeDB,,,,,,,,,,
21334,:Protein,ENSG00000141401,,,,ENSG00000141401,IMPA2,3613,BridgeDB,,,,,,,,,,
21343,:Protein,ENSG00000224975,,,,ENSG00000224975,INE1,8552,BridgeDB,,,,,,,,,,
21344,:Protein,ENSG00000122641,,,,ENSG00000122641,INHBA,3624,BridgeDB,,,,,,,,,,
21345,:Disease,,C0162557,,,C0162557,"Liver Failure, Acute",,DisGeNET,,,,,,,,,,
21346,:Disease,,C0032914,,,C0032914,Pre-Eclampsia,,DisGeNET,,,,,,,,,,
21347,:Disease,,C0023267,,,C0023267,Fibroid Tumor,,DisGeNET,,,,,,,,,,
