cid	chembl_id	smiles	InChI Key
5478883	CHEMBL296588	CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C	FAXGPCHRFPCXOO-LXTPJMTPSA-N
24995524	CHEMBL482767	O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1	FAYAUAZLLLJJGH-UHFFFAOYSA-N
189821	CHEMBL1201891	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C	FBHSPRKOSMHSIF-GRMWVWQJSA-N
135564890	CHEMBL3545369	NS(=O)(=O)NCCNc1nonc1/C(=N\c1ccc(F)c(Br)c1)NO	FBKMWOJEPMPVTQ-UHFFFAOYSA-N
51371303	CHEMBL2134202	CCc1cncnc1N1CCN(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)CC1	FBLPQCAQRNSVHB-UHFFFAOYSA-N
154059	CHEMBL1200803	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	FBOUYBDGKBSUES-VXKWHMMOSA-N
4112	CHEMBL426	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	FBOZXECLQNJBKD-UHFFFAOYSA-N
5780	CHEMBL1682	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	FBPFZTCFMRRESA-JGWLITMVSA-N
71386	CHEMBL577673	CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C	FBRAWBYQGRLCEK-AVVSTMBFSA-N
5281800	CHEMBL231853	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	FBSKJMQYURKNSU-ZLSOWSIRSA-N
115368	CHEMBL1472975	O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	FBVFZWUMDDXLLG-HDICACEKSA-N
863	CHEMBL1403899	NC(=O)CCCCC1CCSS1	FCCDDURTIIUXBY-UHFFFAOYSA-N
10168	CHEMBL418068	O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O	FCDLCPWAQCPTKC-UHFFFAOYSA-N
132846	CHEMBL27006	FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1	FCDRFVCGMLUYPG-ROUUACIJSA-N
3801739	CHEMBL4303701	CC(Oc1ccc(Cl)cc1)c1ccnc2ncnn12	FCEPUTGEUCVRRI-UHFFFAOYSA-N
5561	CHEMBL443613	ClCCN(CCCl)CCCl	FDAYLTPAFBGXAB-UHFFFAOYSA-N
5333	CHEMBL21	Nc1ccc(S(N)(=O)=O)cc1	FDDDEECHVMSUSB-UHFFFAOYSA-N
135398638	CHEMBL1427	O=c1[nH]cnc2nc[nH]c12	FDGQSTZJBFJUBT-UHFFFAOYSA-N
2942	CHEMBL1574179	CN(C)/N=N/c1[nH]cnc1C(N)=O	FDKXTQMXEQVLRF-ZHACJKMWSA-N
10767	CHEMBL1740065	CCC(C)(CN(C)C)OC(=O)c1ccccc1	FDMBBCOBEAVDAO-UHFFFAOYSA-N
54758501	CHEMBL3786343	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1	FDMQDKQUTRLUBU-UHFFFAOYSA-N
6604909	CHEMBL180966	CN(CC[C@@H](Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O	FDORQEIHOKEJNX-HSZRJFAPSA-N
3085830	CHEMBL5308485	COc1cc(C2Oc3ccc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3OC2CO)ccc1O	FDQAOULAVFHKBX-UHFFFAOYSA-N
16363	CHEMBL297302	O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	FEBOTPHFXYHVPL-UHFFFAOYSA-N
11609955	CHEMBL4296717	CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1	FECGNJPYVFEKOD-VMPITWQZSA-N
94880	CHEMBL1709719	Nc1nc2c(ccc3ccccc32)s1	FECQXVPRUCCUIL-UHFFFAOYSA-N
16112820	CHEMBL4303639	COc1ccc(-c2nc(-c3ccc(-c4cccc(Cl)c4)o3)[nH]c2-c2ccc(OC)cc2)cc1	FEEOFPAEDSMOTO-UHFFFAOYSA-N
177236	CHEMBL23261	COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1	FEJVSJIALLTFRP-LJQANCHMSA-N
4595	CHEMBL46	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	FELGMEQIXOGIFQ-UHFFFAOYSA-N
3010347		O=S(=O)([O-])c1ccc(O)cc1	FEPBITJSIHRMRT-UHFFFAOYSA-M
56929801	CHEMBL2335143	Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2)c1	FEQUIPXIENTMJN-UHFFFAOYSA-N
104775	CHEMBL62381	CCCC(=O)[O-]	FERIUCNNQQJTOY-UHFFFAOYSA-M
108182	CHEMBL18041	COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2	FEROPKNOYKURCJ-UHFFFAOYSA-N
875	CHEMBL333714	O=C(O)C(O)C(O)C(=O)O	FEWJPZIEWOKRBE-UHFFFAOYSA-N
5577	CHEMBL1201256	COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC	FEZBIKUBAYAZIU-UHFFFAOYSA-N
1329	CHEMBL183	CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCC)c1=O	FFBDFADSZUINTG-UHFFFAOYSA-N
876	CHEMBL274119	CSCCC(N)C(=O)O	FFEARJCKVFRZRR-UHFFFAOYSA-N
6137	CHEMBL42336	CSCC[C@H](N)C(=O)O	FFEARJCKVFRZRR-BYPYZUCNSA-N
2554	CHEMBL108	NC(=O)N1c2ccccc2C=Cc2ccccc21	FFGPTBGBLSHEPO-UHFFFAOYSA-N
9941379	CHEMBL2070241	CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O	FFHBJDQSGDNCIV-MFVUMRCOSA-N
3739	CHEMBL1165268	O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	FFINMCNLQNTKLU-UHFFFAOYSA-N
5191	CHEMBL287045	CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC	FFNWMBDISAYHDC-UHFFFAOYSA-N
682802	CHEMBL161867	C/N=c1/nc(-c2ccccc2)n(-c2ccccc2)s1	FFUBTEITUNMMOK-NXVVXOECSA-N
10639	CHEMBL42624	COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O	FFWOKTFYGVYKIR-UHFFFAOYSA-N
24278976	CHEMBL261010	CN1CCN(c2nc3ccccc3nc2Cl)CC1	FFXVTQDGTKEXHF-UHFFFAOYSA-N
5160	CHEMBL541829	COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1	FFYNAVGJSYHHFO-UHFFFAOYSA-N
53465279	CHEMBL2105720	O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12	FGQFOYHRJSUHMR-UHFFFAOYSA-N
9868037	CHEMBL1614710	O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12	FGTCROZDHDSNIO-UHFFFAOYSA-N
3151	CHEMBL219916	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	FGXWKSZFVQUSTL-UHFFFAOYSA-N
10138980	CHEMBL2177161	CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1	FHCSBLWRGCOVPT-UHFFFAOYSA-N
51081	CHEMBL267648	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	FHFYDNQZQSQIAI-UHFFFAOYSA-N
71818	CHEMBL1972268	COc1ccc(C(=O)CCC(=O)O)c2ccccc12	FHGJSJFIQNQBCK-UHFFFAOYSA-N
71992	CHEMBL2103775	CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O	FHHHOYXPRDYHEZ-COXVUDFISA-N
3017	CHEMBL388560	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	FHIVAFMUCKRCQO-UHFFFAOYSA-N
44620894	CHEMBL1720563	FCc1ccc(OCCOc2ccc(Cl)cc2Cl)c(Cl)n1	FHPOTBQOUBMMCI-UHFFFAOYSA-N
4521392	CHEMBL440084	NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1	FHYUGAJXYORMHI-UHFFFAOYSA-N
27400	CHEMBL294951	CN1CCC(=C2c3ccccc3CCc3sccc32)CC1	FIADGNVRKBPQEU-UHFFFAOYSA-N
3943541		Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1	FIAFUQMPZJWCLV-UHFFFAOYSA-H
6917864	CHEMBL361497	C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	FIHJKUPKCHIPAT-AHIGJZGOSA-N
9809007	CHEMBL448620	COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1	FIIXCJGBCCCOQQ-UHFFFAOYSA-N
13584912	CHEMBL4303417	O=C1c2cccnc2OC[C@@H]2CCCN12	FIKUEZUFASUKAH-QMMMGPOBSA-N
1274465	CHEMBL4303435	CN1[C@@H]2C[C@@H](O)C[C@H]1[C@@H]1O[C@@H]12	FIMXSEMBHGTNKT-RZVDLVGDSA-N
11548630	CHEMBL1614766	O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F	FIMYFEGKMOCQKT-UHFFFAOYSA-N
14296	CHEMBL303697	Cc1nc(C)c(C)nc1C	FINHMKGKINIASC-UHFFFAOYSA-N
2250650	CHEMBL4303685	CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc21	FIOIJUCPVZEPFX-UHFFFAOYSA-N
443874	CHEMBL2110627	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O	FIQOFIRCTOWDOW-BJLQDIEVSA-N
54766013	CHEMBL3260567	Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1	FJCDSQATIJKQKA-UHFFFAOYSA-N
16976	CHEMBL1591725	O=C(O)c1ccc[n+]([O-])c1	FJCFFCXMEXZEIM-UHFFFAOYSA-N
115348	CHEMBL289233	COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1	FJDDSMSDZHURBJ-UHFFFAOYSA-N
104842		CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	FJHBVJOVLFPMQE-QFIPXVFZSA-N
9910224	CHEMBL1628688	COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1	FJHHZXWJVIEFGJ-UHFFFAOYSA-N
4174	CHEMBL934	CC(C)(C(=O)c1cccnc1)c1cccnc1	FJLBFSROUSIWMA-UHFFFAOYSA-N
37888681	CHEMBL1078	CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21	FJLGEFLZQAZZCD-MCBHFWOFSA-M
9803375	CHEMBL367808	CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@@]1(C)Cc1ccc(Br)cc1	FJNJHZQMQRVZEE-GOSISDBHSA-N
23652731	CHEMBL2110588	CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2	FJZZPCZKBUKGGU-AUSIDOKSSA-N
50161		CC1(C)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O	FKENQMMABCRJMK-LWOQYNTDSA-N
1550286	CHEMBL44752	COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1	FKMJXALNHKIDOD-LBPRGKRZSA-N
688561	CHEMBL1478530	CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	FKNXQNWAXFXVNW-BLLLJJGKSA-N
11552757	CHEMBL1628564	CN(CCOc1ccc(-c2ccc3c(c2)OCO3)cc1C(C)(C)C)CC(=O)O	FKPLJWGRBCQLTL-UHFFFAOYSA-N
25154714	CHEMBL2023898	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C	FKRSSPOQAMALKA-CUPIEXAXSA-N
68210102	CHEMBL3287735	CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21	FKSFKBQGSFSOSM-QFIPXVFZSA-N
235414	CHEMBL3560504	O=C1CCCCCCCCCCCCCCO1	FKUPPRZPSYCDRS-UHFFFAOYSA-N
135567102	CHEMBL3699142	CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1	FLBNLJLONKAPLR-DQSJHHFOSA-N
2805	CHEMBL415087	Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1	FLNXBVJLPJNOSI-UHFFFAOYSA-N
4100	CHEMBL288100	CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C	FLOSMHQXBMRNHR-DAXSKMNVSA-N
107994	CHEMBL1733	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O	FLSLEGPOVLMJMN-YSSFQJQWSA-N
54682505	CHEMBL31741	O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1	FLVRDMUHUXVRET-UHFFFAOYSA-N
64782	CHEMBL445001	C[C@@H]([C@H](O)c1ccccc1)N(C)C	FMCGSUUBYTWNDP-ONGXEEELSA-N
16759247	CHEMBL4303179	C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@]2(C)C(=O)CC[C@@H]12	FMGSKLZLMKYGDP-SNHNPKPASA-N
5585	CHEMBL1475	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	FMHHVULEAZTJMA-UHFFFAOYSA-N
9911716	CHEMBL4303529	Cc1cc(C)c(NC(=O)N(Cc2ccc3c(c2)Cc2ccccc2-3)C2CCCCCC2)c(C)c1	FMLJREWZCZHGGW-UHFFFAOYSA-N
54680690	CHEMBL1591	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12	FMTDIUIBLCQGJB-SEYHBJAFSA-N
21743	CHEMBL2105567	NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1	FMZXNVLFJHCSAF-DNVCBOLYSA-N
465951	CHEMBL288149	CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1	FNDDDNOJWPQCBZ-ZDUSSCGKSA-N
11167602	CHEMBL1946170	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1	FNHKPVJBJVTLMP-UHFFFAOYSA-N
135398654	CHEMBL1201774	C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1	FNKQXYHWGSIFBK-RPDRRWSUSA-N
10252734	CHEMBL216276	Cc1ccc2c(c1)Cc1c(C(=O)NN3CCCCC3)nn(-c3ccc(Cl)cc3Cl)c1-2	FNOMTMVRTBHRET-UHFFFAOYSA-N
4165	CHEMBL1318341	Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2	FNQQBFNIYODEMB-UHFFFAOYSA-N
71618700	CHEMBL4164286	O=C(NCc1ccccn1)Nc1nnc(-c2ccco2)o1	FNSCFQXZZNCDAI-UHFFFAOYSA-N
56645356	CHEMBL2180727	Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1	FNYGWXSATBUBER-UHFFFAOYSA-N
5546	CHEMBL585	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	FNYLWPVRPXGIIP-UHFFFAOYSA-N
5453	CHEMBL671	S=P(N1CC1)(N1CC1)N1CC1	FOCVUCIESVLUNU-UHFFFAOYSA-N
11282283	CHEMBL2103851	S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1	FOFDIMHVKGYHRU-UHFFFAOYSA-N
37393	CHEMBL1107	CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12	FOHHNHSLJDZUGQ-UHFFFAOYSA-N
23342	CHEMBL2104114	CN(CCOP(=O)(O)O)C(=N)N	FOIPWTMKYXWFGC-UHFFFAOYSA-N
5289501	CHEMBL275311	C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C	FOIVPCKZDPCJJY-JQIJEIRASA-N
78357763	CHEMBL4303287	CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1	FONRCZUZCHXWBD-VGOFMYFVSA-N
25017320	CHEMBL4303269	Cc1cc(OCc2nc(-c3ccccc3Cl)cs2)ccc1OCC(=O)O	FONSSTYHKIFEBM-UHFFFAOYSA-N
5508795		Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1	FOORCIAZMIWALX-JJIBRWJFSA-N
3799	CHEMBL154580	C=CC(=O)c1ccc2ccccc2c1	FOTCGZPFSUWZBN-UHFFFAOYSA-N
6184667	CHEMBL285480	CC(C)(C)c1cc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1	FOUVTBKPJRMLPE-FMIVXFBMSA-N
4314115	CHEMBL2046669	O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1	FOYOGIUAMYSVIT-UHFFFAOYSA-N
16211421	CHEMBL3989756	O.O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O	FPAFDBFIGPHWGO-UHFFFAOYSA-N
25229526	CHEMBL583194	c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1	FPEIJQLXFHKLJV-UHFFFAOYSA-N
445354	CHEMBL986	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
6918837	CHEMBL483254	Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1	FPOHNWQLNRZRFC-ZHACJKMWSA-N
21680713		CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	FPPNZSSZRUTDAP-UWFZAAFLSA-L
714286	CHEMBL1212994	Cc1cc(C)c2c(N)c(C(=O)NCc3ccc(Cl)cc3)sc2n1	FPRULFHDSFKYBV-UHFFFAOYSA-N
21725806	CHEMBL2112174	C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O	FPUXKXIZEIDQKW-TVPHMGRTSA-N
439693	CHEMBL1580	OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O	FPVKHBSQESCIEP-JQCXWYLXSA-N
6515535		O=C(Nc1ccccc1)C12CC1/C(=N\O)c1ccccc1O2	FPXPIEZPAXSELW-CYVLTUHYSA-N
9549297	CHEMBL261641	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1	FPYJSJDOHRDAMT-KQWNVCNZSA-N
129010044	CHEMBL4303175	C=C1NCC[C@@H](C(=O)O)N1	FPZMPGPGYQUWQS-YFKPBYRVSA-N
9800113	CHEMBL4303475	CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12	FQGLDGKVKDPVLO-UHFFFAOYSA-N
10310632	CHEMBL562308	O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12	FQMZXMVHHKXGTM-UHFFFAOYSA-N
22530	CHEMBL1625607	CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1	FQQIIPAOSKSOJM-UHFFFAOYSA-N
743974	CHEMBL3311308	COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1	FQUAFMNPXPXOJE-UHFFFAOYSA-N
3571576	CHEMBL2104957	CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1	FQUNFJULCYSSOP-UHFFFAOYSA-N
9916058	CHEMBL3818130	CC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O	FQVLRGLGWNWPSS-BXBUPLCLSA-N
408120	CHEMBL5308469	COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5	FQXXSQDCDRQNQE-UHFFFAOYSA-N
23631116	CHEMBL243001	Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1	FRKXOBMDEXCHHD-SFHVURJKSA-N
5025739	CHEMBL440687	c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1	FRPJGTNLZNXQEX-UHFFFAOYSA-N
2777391	CHEMBL510698	O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl	FRPJSHKMZHWJBE-UHFFFAOYSA-N
14891		C=CCCCCCCCCC(=O)[O-]	FRPZMMHWLSIFAZ-UHFFFAOYSA-M
10631	CHEMBL1390	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	FRQMUZJSZHZSGN-HBNHAYAOSA-N
78357829	CHEMBL5308500	CC1NC(=O)C(N)CNC(=O)C(C2CCNC(=N)N2)NC(=O)/C(=C\NC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O	FRXNXDHFQYZYNA-MHWRWJLKSA-N
135398661	CHEMBL292268	Cn1cnc(N)c2ncnc1-2	FSASIHFSFGAIJM-UHFFFAOYSA-N
5511	CHEMBL1076211	Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1	FSKFPVLPFLJRQB-UHFFFAOYSA-N
1048845	CHEMBL210833	COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC	FSPQCTGGIANIJZ-UHFFFAOYSA-N
4891	CHEMBL976	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	FSVJFNAIGNNGKK-UHFFFAOYSA-N
1088	CHEMBL304383	CNCC(=O)O	FSYKKLYZXJSNPZ-UHFFFAOYSA-N
5070	CHEMBL744	Nc1nc2ccc(OC(F)(F)F)cc2s1	FTALBRSUTCGOEG-UHFFFAOYSA-N
6918508	CHEMBL258940	CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1	FTFRZXFNZVCRSK-UHFFFAOYSA-N
5234410	CHEMBL19259	O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1	FTJXZACAQRDRNT-UHFFFAOYSA-N
4621	CHEMBL127592	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1	FTLDJPRFCGDUFH-UHFFFAOYSA-N
54562	CHEMBL240773	CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@H]21	FTSUPYGMFAPCFZ-ZWNOBZJWSA-N
439246	CHEMBL9352	O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21	FTVWIRXFELQLPI-ZDUSSCGKSA-N
34633	CHEMBL1075	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2	FUBVWMNBEHXPSU-UHFFFAOYSA-N
208910	CHEMBL69998	CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1	FULAPETWGIGNMT-UHFFFAOYSA-N
114829	CHEMBL252642	O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21	FURUXTVZLHCCNA-AWEZNQCLSA-N
5510	CHEMBL83668	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	FUSNMLFNXJSCDI-UHFFFAOYSA-N
66826	CHEMBL1721359	O=[N+]([O-])c1ccc([As](=O)(O)O)cc1	FUUFQLXAIUOWML-UHFFFAOYSA-N
72402	CHEMBL274070	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1	FUXVKZWTXQUGMW-FQEVSTJZSA-N
5113032	CHEMBL420311	NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21	FUZYTVDVLBBXDL-UHFFFAOYSA-N
10404	CHEMBL331743	CCOC(=S)SSC(=S)OCC	FVIGODVHAVLZOO-UHFFFAOYSA-N
9852086	CHEMBL3355096	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C	FVIZARNDLVOMSU-IRFFNABBSA-N
5198	CHEMBL12948	CC1CCC(NC(=O)N(CCCl)N=O)CC1	FVLVBPDQNARYJU-UHFFFAOYSA-N
3344	CHEMBL576127	O=C1NCC2(CCN(CCc3ccccc3)CC2)O1	FVNFBBAOMBJTST-UHFFFAOYSA-N
4464271	CHEMBL4795894	COc1ccccc1OC(=O)C(C)c1ccc(CC(C)C)cc1	FVRWRGBTEHAPDI-UHFFFAOYSA-N
